id	username	text	label
9b8f029397204c9eb210408981729607	JeffSekerak	Theyre lying to you. BLATANTLY. Heres how they admit it...	0
8d54bb18afbb45eaa961f3b20e06bc93	Jasoncas	"@dbongino 
Dont you love when Corrupt FBI Agents Corney, McCabe, & Strzok act like theyre Stupid & dont know or cant Remember Pertinent Details theyd Remember if Testifying against @realDonaldTrump or US;
but then they still want US to think theyre Qualified/Competent?"	0
048c9b793ffa4adcae4000a3a6af0b16	aProudDeplorable	"I'm heart broken really...

Senate Majority Leader Mitch McConnells House Vandalized Over Stimulus Bill"	0
3e0dd6abf61942b7a7b0e9574611c4ed	WorldTvlr	I Hope You All Know This: The FBI was with her. The CIA was with her. THE DOJ was with her. The Media was with her. Obama was with her. Hollywood was with her. . Trump & the people BEAT THEM ALL! Support Trump! Keep America Safe! KAG!  VOTE RED! 	0
701bf9ede53c4842b14012662854caca	ihvurbk2	"TARGET : The Lincoln Project

Scum going after attorneys helping Trump.
Get 'em!!"	0
d640957a4a5447489b804d493c358197	Laurengrantfinancial	Racketeer Influenced and Corrupt Organization = The Democratic Party. They are destroying our country and they need to be indicted.	0
345ec442cc434c8abf5fa5568afc4a95	Leetj2	Barack Obama is the biggest racist I know of. I'm so sick of his reappearance everywhere running his mouth about white people. We didn't reelect Obama, we didn't elect Biden, the Democrats and globalist cheated. If you have one parent that is black and one that is white , you are half black and half white, not black. Some stupid percentage rule, like one drop of black blood you can claim to be black doesn't change 50/50 . So every time Obama knocks white people, he's knocking himself. I always thought he was stupid. So if you claim to be black when you are 50/50, you're a racist. Maybe you claim that to get more freebies. If you have a 8 ounce glass that has four ounces of water in it, it can be half full, half empty, or both. Your choice, racists. Every word out of traitor Obamas mouth is a lie, he says just the opposite of what he means, like he's fooling us all, makes me sick	1
e97967d33d4c4972a2090b01706ba2be	Jsorensenml	"I will bow down and I will worship you,
O mighty God, thou lover of my soul.
I am weak and thou alone art mighty,
Of my life thou hast complete control.

I will bow my head in worship
I will bow my heart in praise,
I will bow my knee in humility,
I will bow to heed your ways.

I will recognize my sovereign,
I will lift His Holy name,
I will praise Him in the daylight,
and in darkness just the same.

Take thou this feeble worm,
and cast him not away,
For I have trusted in your own dear son,
and it's in His name I pray.

I will bow down and I will worship you,
O mighty God, thou lover of my soul.
I am weak and thou alone art mighty,
Of my life thou hast complete control. -- Jason Sorensen"	0
8e1aee72c62b41c9bbb684abd11e5724	Findingwhatyouwant247	HUGE 50% OFF SALE NOW UNTIL BLACK FRIDAY! IF I DO GOOD THERE IS MORE TO COME FOR BLACK FRIDAY! JUST CLICK THE LINK AND FIND YOUR TREASURE FOR HALF OFF!	0
6f8320e526444aec8f5aefcb9efb87f9	Kamodo	Another prime example of Social media silencing women, all for speaking up against the Trans crap.	0
1218c12680294ba5bbc76a032c532c83	MinitruOfficer	"Animal cruelty is a CRIME.

Unless you are a jew or a muslim. Or living in china."	1
ee87a5cbebd446b6ab4dbf9ef0e748c7	LibertyElaine	"Use birth control. 

ABORTION isn't EQUALITY. 
Killing Life isn't EQUALITY."	0
64226504f122477fa0aaae33ba015c33	Leangelmuse	"Tango Whiskey Alpha Tango, Bravo Echo, 
Alpha Foxtrot Foxtrot India Roger Mic Alpha Tango India Victor Echo! 

PollKing"	0
00920eb4d0bb420da57b97333807a618	DeepState	PLEASE PLEASE PLEASE impeach Donald Trump. Bout time everyone who listens to the screeching moron minority learn a very important lesson. Not one of theses idiots even know what impeachment entails lol	0
a8ab8d46730b49d9a14a3139a6dd5bac	Wcz019161132451	Its Official: Democrat Party and Social Democrats One and the Same	0
f940c99c600044c88c49550188819d3a	ProperInfidel	"BLACK PEOPLE BE ASHAMED OF YOURSELVES

GO HOME AND SAY SORRY TO YOUR MUM AND DAD AND YOUR WIFE AND CHILDREN...... IF YOU EVEN HAVE ANY...... YOU ARE ALL A DISGRACE 

PASS ME THE SICK BUCKET"	1
a9adfec7cdc24d88a3b1d23c796e767e	EagleUndergrd	Mr. President its time to hunt down George Soros and try him for sedition, anarchy, attempted coups, murder, and what ever else by a military tribunal not some damn 9th circuit socialist judge.	1
2a473619a60c4a02a2e8e23d7029126a	Feff520Q	"
HOW CONGRESSMEN AND SENATORS COULD PASS THIS BILL WITHOUT READING IT.
IT IS THEIR DUTY TO READ EVERY SINGLE LINE.
THOSE ELECTED SERVANTS ARE NOT FIT TO
SERVE."	0
0ccccca3b1c943d5811e1c58b9fb50c1	KenRuss2828	Digusting Behavior: Witness Comes Forward In Don Lemon Assault Case - Conservative Daily News @blocked #DonLemon #FakeNewsblocked IS blocked GOING TO ALLOW LEMON TO KEEP HIS JOB #FireDonLemon #FireJakeTapper	0
57d6b8382c854b7a84a85ca5675988fa	Sibleyelectric316	"The Ugly Records
Of Susan Rice
And Samantha Power
June 10Speaking at the Brookings Institution June 6, one of the chief warmongers of the U.S. Congress, Sen. John McCain (R-Ariz.), declared himself en- couraged by President Obamas appointments of Susan Rice and Samantha Power, at the top of his na- tional security team. McCain particularly cited the fact that Power is credited with major responsibility for the (unconstitutional) U.S. action to overthrow Libyan leader Muammar Qaddafan act which has thrown that nation into chaos, and lit a fuse for World War III.
In this case, McCain was right on the facts. As EIR has documented for more than a decade, Rice and Power have served as agents of the British-Blair doc- trine of humanitarian intervention, better known as the Hitler doctrine of pre-emptive war. We provide some selections from our previous coverage, in the ar- ticle immediately below.
The Liberal Imperialists
Obama could not have been unaware of the reaction that he would"	0
aa77b2ded7b4402ebc731f26adfd1868	TheresNoFraudYouIdiots	The truth about PA. Not the bullshit you hear from the right wing.	0
468a44b6114c47719f9ad8f1e26fbe90	Wincovitchevan	You need Jesus Christ to set you free and help you to live a Godly life. Fornicaters will not enter heaven! Ask Jesus for forgiveness and go and sin no more!	0
ccc717f38cd04566bae527d8d9c29c44	Pjfucci52	This lays out why not to send in troops to Portland its just what the Marxist democrat party wants...the author's solution is the best tactic...treat the red diaper babies like the mob and RICO their butts sooner more then later these punks will start singing and the leadership and money trails will be exposed...the dems have broke it let them try and fix it	0
c331cff506c84a018def4a639559c6ff	MichaelsonofYah	"(KJV) Joel 2:1 Blow ye the trumpet in Zion, and sound an alarm in my holy mountain: let all the inhabitants of the land tremble: for the day of the Lord cometh, for it is nigh at hand;

The Great Deception and The Day of the Lord Approacheth!"	0
f9e326bc209d459cabf1aa60955c12a2	Harrywhitehead	Whats with that fake joggers thing Biden does when he approaches the podium? Is it to give the impression that hes energetic? It actually looks ridiculous	0
ab33122bef3a4e2fb84db070a6b62c27	LukeRalph	Trump Weighs More Crackdowns on Welfare-Dependent Immigration	0
55eba2277c684cd884687993d4876b05	Treshc	We the British People Request a Public Inquiry into Grooming Gangs - Petitions	0
28e6641eee1942f5a17e7c54d70ead43	LibertyElaine	The Everglades President	0
abdb6349451a44de98231257b25753a9	1DRACARYS	MIND YOUR BOUNDARIES I SAY I SHANT INVITE YOU FOR YOU USED TO BE MY CUP OF TEA I DRINK CHAMPAGNE NOW LOSERS FOR LOVE CONQUERS ALL IT IS WRITTEN IN MY SOUL NAME PUR I AM TRULY BLESSED INDEED AMEN AMEN 	0
c288d7b2f8c0405ab7e3e15cd4742528	Welshbrexit	Sounds a bit like the times when there was white Only arent they fighting against that segregation and equally rights. I think some of the people from BML really need to go to school, I seen and read some dumb stuff.	0
217340795c4944ebad314a9034e19269	Coralkiss26	"Remember when you hear defund the police = they have defunded now the whole child exploitation and child trafficking area! 
Get it? I know this as at a protest they want to define the police at the boys and girls club! This way they can steal children! Put them in metal cabinets! Now you know why they want no police at school!"	0
fae66bae3fad43fe957f07b90fb4ea6b	sheryl969	look at this fuck up!	0
acd84cd1495044bdb997fee604feabb9	Tracie66	Democrats are exposing themselves left and right! The Party of Crooks!	0
557daa1394f743898c6e196f6e43fea8	Byank	"THE DEMOCRATS RIGGED THE ELECTION. REPUBLICANS NEED TO BACK THE @POTUS. ACTION ASAP!! @GOP @GOPSenate @GOPHouse 

Joe Biden Boasts Of 'Most Extensive' Voter Fraud 'In The History Of American Politics'"	0
c1abc8fbf5c640a491556b3b7ee00f44	Pheilemann	Thank you President Trump for todays stock market. Fuck you and go to hell Joe Biden, for you will destroy it.	1
477d92ca38aa442c818e0f967851e998	DawnM1Dm	If the GOP will not protect Trump, and fight for us, we can and will Primary them.	0
086e7cc4ac5741338a0d2d05061f1867	Michaelt5709	We the actual winners of this election, not the commie horde, must rule the day for the sake of our children and grandchildren. They must not grow up slaves to an ever hungrier global state.	0
58cdfacf5c404873a5283f162c60a552	HopeJoeSoltis	DoD Cyber Officer Confirms Dominion Machines Were Sending Data to Frankfurt on Election Day (VIDEO) | Populist Press	0
2063aaed84174b4b9c9d415e59690fb5	Rogerfallecker	Chris Christie is a BITCH.	1
f8534a8ac84f4430b13d3ef605c813a5	Timcowchip	"Fact Check: Adam Schiff Uses Kellyanne Conway Misquote to Accuse Trump of Encouraging Violence 
Why aren't there any consequences for an elected official to deliberately lie to the Amerocan people. This son of a bitch has lied virtually every time he's opened his mouth. Its about time somebody makes him shut the fuck up."	1
5e3aa11c6b1647fb9030b6682b68fc3a	Viper6277	"AOC is a miserable, disgusting, lying, good for nothing ...stupid, ugly horse faced, socialist loving.... freedom hating, communist spewing ....

FUCKING BITCH !!!! 

for someone who uses the word racist every 3rd sentence....she is so hurt ....so hurt... and ....""Accosted"".... get the fuck outta here...

Bitch !"	1
a2836cd23d9c4c6aaca82cd90065b342	TNRoughRider	"Joe Biden is a racist.

His brand of racism has changed. He went from wanting to control where Black people can go and live, to controlling how Black people think. 

He literally said if you dont vote how I want you to vote, you aint black.

He wants to remove the freedom of thought from Black Folks!"	1
5d38338bd377494ca6633083f66c6a59	Mlopez66	"DOJ .. CIA.. FBI... 
ALL ARE GIVING
JOE BIDEN THE BIGGEST DEAL EVER.. 
..... THE PRESIDENCY
ALL 3 WILL ALLOW THE CRIMINAL JOE BIDEN
 TO BE. SWORN IN...
 THAN HE HAS TO STEP DOWN... ALLOWING
HARRIS 2 B PRESIDENT...
SHAMEFUL... IT'S DONE"	0
c81e2c4fbd3b4c8cab578b1972c4912f	retleo	"Biden Says He Will Collaborate With China If Elected 
 
Download our app to read more for free at 

He has no choice, the communist Chinese own him."	0
a33cff4982d04b159e2ad8bcaf7d8b19	MadMagazine	Packers are testing a fire sale just so you know a fire sales when they knock out the whole entire goddamn system yes it would equal Armageddon real quick	0
f54d6bb3bd1045808a67f1b457772e20	BlindingLightWarrior	"Robert F Kennedy Jr. Speaks at protest in Berlin about ""Elitist plan to enslave is all""

#EndTheLockDown #Covid19 #Covid1984 #FakeVirus #Berlin #QAnon #QArmy #TheGreatAwakening #WeAreTheNewsNow #TheStormIsUponUs #TrustThePlan #DarkToLight #DrainTheSwamp #DeepStateExposed #FallCabal #RedPill #WWG1WGA #GodWins #ResignTrudeau #FreeNorthPatriots #TheLine #SayNoToLiberals
#TrudeauMustGo #CanadaForIndependence
#SaveTheChildren #ChildrenLivesMatter #ChildrenComeFirst #ChildrensLivesMatterMost 
#IWontStopUntilYouAreFree
#SilentNoMore"	0
5c8997698ef94c5da50dcf85d231cea5	Diamondjimiii	dark -> LIGHT blm has NOTHING to do with race. Solve et coagula. satanic...	0
a417d421883840038d40b171066bb798	Skyking	Take back Lebanon and Eliminate Hamas.	0
2c86ad95a2d1467f8e04cd46331fd3cc	mattnigro	"Black Lives Matter!* #blm

*only if they're shot by police while on drugs and committing a crime, all other black lives, yeah they don't matter"	0
c72546fc687141639e10f56a10662964	Uplateeee	"Assange Trial Abruptly Halted After US Attorney Exposed To COVID-19: ""Courtroom At Risk"" | Zero Hedge"	0
4464bee08dec4d45bc341f110b0e7798	Pokichil1	"LOVE AMERICA
DO NOT DESTROY IT
ONCE AMERICA IS DESTROYED & GONER, THERE WILL BE A MISERY OF UNTOLD PROPORTIONS & MAGNITUDE THAT IT WOULD BE UNBEARABLE!!!"	0
f667d54d1e254d14bc781de0d7b52e0f	jaksuxcoxnballs	Kasich selling out right now. What a whore.	1
ad6b961762b84398929e2aece6fa7975	Misticworks	If a dog is white its racist?	0
0d4bc5ec85a34349afd85e9fd39b06b7	Criminal89	"Not only does he not have a mask on, no one else does either. And theyre inside and smiling. Know why? Because no one actually is afraid of commie cold, and theyre certainly not dumb enough to believe a dirty piece of cloth manufactured by a 7 year old in Vietnam can save them from getting it.

Congressman Richie Neal Gives Zero Fucks About Wearing A Mask During Weekend Visit To Westfield Coffeehouse Despite Constant Virtue Signaling About Wearing A Mask On Twitter  Turtleboy"	0
5ba0d69734344a5099f750ea745dbee3	chucknellis	"Joe Biden is Obama's dumber more senile far older brother.
Cut from the same EVIL cloth.
#TruthIsFree"	1
f72b4977e3d14e48adb45b93f41fd28d	BeachMilk	"The globalists objective is to feminise men, and confuse them about gender, because THAT makes them easier to control.

They recoil in FEAR at men like this!"	0
a6bdaecfcbd44d41b6aa6ca98f41e75f	AmericanBlueSky	Here's the Part of Kamala Harris' Past the Media Won't Show You - Dinesh DSouza	0
2b613df8ff2f454c9b43fe5c4c044f52	Batgirll	Democratic Senator Who Admitted Hitting His Wife Casts Final Nominating Vote For Joe Biden | The Daily Caller	0
c5a4f1758e1346b5b15b923ca46864c5	patrickhenrywasright	"talking heads are saying ~ 'sports teams should get rid of all #americanindian themed team names. it is not possible to depict them in any way other than as savages, sort of inhuman. which is racist.'

in reality saying ~ 'it is not possible to depict them in any way other than as savages, sort of inhuman' is about the most racist thing a person could possibly say about american indians.

this implies the only thing that comes to mind when you think of them, their only contribution to human history is as a victim people group comprised of lesser people. you can't get more racist than that. particularly #espnradio should be embarrassed and apologize for being stupid."	1
a7650f77184b45288e30e43a0d292230	Zacgrey	Horrible example of the looney white hating left.	0
59b20204224d426cad8a33474016750c	Jsayang	Bill Haggerty made millions with Romney making people of TN dependent on China, he did a lot of shipping businesses with China even though he was once ambassador to Japan. He is another RINO we do not need vote for Dr. Manny.	0
4565fefad0964861894e2d6bf9dd0458	Itsahighwaytoheaven	"CLICK ABOVE
GREAT OLDTIME RADIO SHOWS!!!!
PLEASE LEAVE ON ALL 24 HOURS
TO REALY SEE WHAT YOU CAN HEAR!!!!!!!!
I WANT BE BLESSING TO YU
TO TOO
LOOK UP AMERICA!!!!! PRES.TRUMP"	0
a51c3c1371a84b4682823c9764e7a26a	1brute	"These words are from a song 15 years ago. Not all the lyrics, youll get the udea. 

It's not the right time to be sober
Now the idiots have taken over
Spreading like a social cancer, is there an answer?

MENSA membership conceding
Tell me why and how are all the stupid people breeding
Watson it's really elementary
The industrial revolution
Has flipped the bitch on evolution
The benevolent and wise are being quieted, ostracized, what a bummer
The world keeps getting dumber
Insensitivity is standard and faith is being fancied over reason

Darwin's rollin over in his coffin
The fittest are surviving much less often
Now everything seems to be reversing, and it's worsening
Someone flopped a steamer in the gene pool
Now angry mob mentality's no longer the exception, it's the rule
And im startin to feel a lot like charlton heston
Stranded on a"	0
54debf2d751f494ca65a6cbed621fdce	Snuffy482002	"U.S.
'This is not new, and that is the problem': AOC gives powerful speech against misogyny in response to being called a 'f***ing b****' by GOP lawmaker
Alex Woodward
The IndependentJuly 23, 2020, 12:48 PM
I Love This,finally Somebody With Balls tell The Little Fu#king Bi@#h,what Most of America Thinks of Her."	1
0c2f13f14b504b9a9d9fa7bc9fce0852	Arthemesia	@HunterAA6 Hunter Avallone Thinks being Transgender is a CHOICE XD Video below. PLEASE ECHO! #TransWomenareWomen #Transgender #mentalillness #mentalhealth #MentalHealthAwareness #JKRowling #JK #jkrowlingisaterf #JKR #BLM #Trump #Trump2020	0
27f797e9b5914f51b9522076d399cb48	Boydth	"We will N O T give up the 
Ship ! ..."	0
bdae1a40102946a59f183768826f6e3e	Jay-russell51	Thank you Mr President..	0
4e6aa7adbf9e4759b3aa5050824687e0	Johnvelk	Math. Logic. Truth	0
b5e48b46ed85423b9b4cd2622dba6a3a	texdex1337	Democrats are no longer a political party. They are fucking terrorists! @gatewaypundit	1
02f8bd6ceaba4a98b6dd211e1be789db	Rogue2053	Really America? You know this is bullshit!	0
4dd740c1ffa5405ea2df36374fd741fe	royalistajoe	Police dog caught stealing donated toys for needy children	0
ffd7e0e8ebab4f53aa29728444344dc8	Powerwoman	"Pandemic=Loss of Rights

Defund the Police=Loss of Rights

PAY ATTENTION PEOPLE!!"	0
b6b8c545792c42a39b089e460588f9d6	YooperViking	More TWATTER BS.	0
4a15c36871364e558586b453d38bb166	TexasTony	"Trumps killed bigfoot! 

To the gallows with them!"	0
4cab3fd0fde7486494aaca2b6c32cea5	RayJPolitics	"Well well, it seems as if the Republican Party may be locating its scrotum sack. Now more Republican Senators are finally doing what should have been done a month ago by the ENTIRE Republican Party! 

Here are the Republican Senators with newfound courage:
Ron Johnson WI
James Lankford OK
Steve Daines MT
John Kennedy LA
Marsha Blackburn TN
Mike Braun IN
Cynthia Lummis WY (E)
Roger Marshall KS (E)
Bill Hagerty TN (E)
Tommy Tuberville AL (E)

Notably missing:
Mitch McConnell KY (SUPPOSED Majority Leader)
Lindsey Graham SC (BIGMOUTH interview specialist)
Tom Cotton AR
David Perdue GA (SUPPOSED first supporter of a Trump)
Chuck Grassley IA
Cindy Hyde-Smith MS
Rand Paul KY
Kelly Loeffler GA
Tim Scott SC
Rick Scott FL

We shouldnt expect RINO CCP sycophants like Romney, Collins, Murkowski, and Sasse to support Trump, but are the rest hiding in foxholes? 

#RepublicanPartyScrewedTrump"	0
fee82989a8e94ee9951db4be97774d83	SergeKochinka	"Someone I know died of COVID last night. He was 40, had no comorbidities, and he died alone in his bed after being sent home from a full hospital that probably would have kept him under normal circumstances.

This virus doesnt give a shit if youre young and healthy."	0
bc1cc0ee59d04099b99f9e6481f3b235	1DRACARYS	"The Election was RIGGED and We caught THEM!

Pass it on. 
TRUTH IS TRUTH INDEED"	0
0a370f69500a442e8e342779811b3646	rapcap	bitches be afraid to post selfies on here now	0
4befb0fd94dd4df49a7591d2bbde2546	ChristianAmerican	"Wow!
Ever wonder why oppressed people all around the world call for and love America, and all the oppressors of world hate America?"	0
246cd42ab1bc420e96314370c26b50d6	ConservativeMischief	Trump should just SEND in the MACHINES TO FINISH OFF THE DEEP STATES HOLDOUT ASSHOLE EGO MANIACS SO NOBODY ELSE GETS HURT EXCEPT 3 FORMER CIA DIRECTORS DRAGGED OUT KICKING AND DCREAMING	1
2515975f2c9f4140a68fa9b7edfd37e8	Rlongjr	they like walls now lol	0
bb1f08dd5cdd456cb64a23a32300717f	Werives	Ha FUK YOU BILL GATES. Your responsible for genocide! This piece of shit has been pulling strings with our lives for years!	1
4b5e1a8ab6cb43d4821f2907546b984f	Jerryballardusnret256	One Hour Before Fake Republican Jeff Timmer Demanded Certification Of MI Vote, He Tweeted: Merry F**king Christmas Melania Trump	0
b94b32a7f5c949f882ec180b4b49a310	ConcernedVirginian	I hope the people who voted for any democrat suffers so much that they lose their mind and take their life but before they take their own I hope they are kind enough to take a democrat so they can have company on their way to hell because thats where I hope they go !	1
4ab44a340e7e469092f9c105a7188a45	JustinL80	When a Christian says 'Turn the other cheek' what they meant to say was 'Bend over and spread the cheeks.'	1
b798bb7e95fc4f1993a0226bd5cf10f3	realfancypatriotgal	"Lets round the Antifa and BLM up... Not only are they violent, hypocritical and angry, but theyre also #dumbasses 

Albert Pike statue was just taken down in D.C. and theyre plan is to pull it to the Potomac which is more than 2.5 miles away. Its time @realdonaldtrump

Im so bummed right now, Ive never been to D.C., my plan is to come for the inauguration, which I still plan to do, but please do not allow these little punks to burn the White House down, because we all know thats the agenda 

#bluelivesmatter #antifaterrorists #exposeantifa #exposeblm"	0
f4715f40d0294de18d4b0cebec3b7c80	roboeamerican	"Commentary/Opinion:
Sadly, I'm not making this up. Amazingly, white women are paying. 

According to a must-be-read-to-be-believed article in The Guardian, Rao and Jacksonwho are Indian American and black, respectivelyhave already attended 15 ""Race to Dinner"" events in which they demand that attendees confess their racism and admit they are part of the problem.

""If you did this in a conference room, they'd leave,"" Rao said. ""But wealthy white women have been taught never to leave the dinner table.""

For someone who stylizes herself as an anti-racism activist, Rao engages in constant racial stereotyping. 

Her Twitter feed reads like satire in the vein of Titania McGrath, a self-aware parody account (at least from what I can recall of it before she blocked me).

For Rao, everything and everyone is racistespecially white women, whom she does not like one bit. Some highlights:"	0
239a733d0ab44805a7ba0c9c2559aa45	Hhoover66	this is what happens in Canada for not wearing a mask.	0
4ff2ad8b5053424f97da1854826d94db	EVMBD	This is important!! No more censorship!! Thank you Parler.	0
fb9ae9ffc75d473cba06caf8c48a12e0	Garouvee	"Of course they are!
They're not stupid.
DeBlasio is the most destructive force to hit NYC since hurricane Sandy. In fact, HE'S WORSE."	0
53ea67cc773b4b55b86d356eaa83c4a0	Antonionrcavalcante	"   !!!!!
Jesus Cristo  o Senhor!!
Jesus Christ is The Lord!!
Jesucristo es el Seor!!!!!"	0
c113ebc23b1c441f991b79edc9ca4792	SheDevil666	Be gay and do crime, fuckers.	1
fc85cc7d48d44a8f90c991bee10e3add	dayypete	"Have liberals actually read the nonsense put out by Biden, AOC, Sanders on the economy. 

End of petroleum is one of their asinine ideas. Look at your life. Do you think we are all going to ride bicycles to the grocery store? Just think about what ding bat AOC is saying. Would that work for you? You want to reduce petroleum, then nuclear is your choice but they are against that too. Do you want air conditioning, heat, a stove, a refrigerator, washer, drier? 

The Dems are feeding bullshit to people who believe in magic and don't want to actually look into it.

End of stock market? Beto in charge of 2nd amendment gun confiscations at the same time they are defunding the police??? They support BLM, a terrorist organization responsible for the riots with the blessing of liberal mayors, governors. 

People supporting China joe are zero's."	0
534390fa979c4859be47880561def130	know1intrinsic	"@ParlerSupport
I before E except after C.

Also, notifications are not working correctly."	0
c032f3ea891b489abbc383c9e73e0baa	MrsDianaK	"Oh boy, I am starting to feel very sorry for ""right wing men"" - no wonder you fools are acting out on the streets - your women are a big problem. Stupid, rude, nasty, no decency, no respect and nothing but shit for brains. RUN - you can't fix that kind of stupid."	1
48c86a28af004b03b437a70893938631	CaliforniaDream	Thank you President Trump.	0
527d19f6d5bb46908272e6263af5e2bb	Hinders4	"So 300 people test positive for corona , All at marks and spencer food prep, all should have temp checks before work, all should be in full PPE defo masks. Social distancing at breaks.

Yet a shitty mask can protect you in a shop. What utter bollox 

wake up"	0
b452b740224a4bd19c54df528830545e	Donnie2020	MCDONALDS IS PLAYING THE WE DONT HAVE CHANGE DUE TO THE PANDEMIC GAME.....I WILL SUPPORT LOCALLY OWNED RESTAURANTS AND BUSINESSES, SICK OF CORPORATIONS PLAYING POLITICS!	0
276de7c854b24e3f97984c93db030522	CHICO55	We already had to put up with a homosexual president for 8 years damn we going to put up with a pedifier for 4 years	1
bf2c260d0ca74f56a5645bc30d16552d	irredeemable	"Agreed! Get rid of this incompetent, useless Mayor and impose martial law in NYC. Done!

#CORONAVIRUS
#FAKENEWSMEDIA
#CRASHING
#STOCK
#TOOLS
#PROPAGANDA
#FREAKIN
#COMMUNISTS
#MARKET
#QANON
#PIZZAGATE
#COVID19
#GODISNOTMOCKED
#WEDNESDAYTHOUGHTS
#OPRAH
#CHILDTRAFFICKING
#GREATAWAKENING
#HOLOCAUST
#JEWS
#HOAX"	1
b24bb29abf424ed0b2387f83c02b8d2d	DisruptiveCore	"The LUNATIC left feminists are bashing Amy Coney Barrett for being too successful! WHAT PLANET DID THESE MORONS COME FROM. AND MORE IMPORTANTLY, CAN WE  SEND THEM BACK. Maybe this is why President  wants to send astronauts to Mars. 

#GearUP 

"	0
0b6aeed53e064be2afd266156f24d1ec	Patriotsteve	Hey Scarborough, go fuck yourself, nobody cares.	1
b30b24cf24cf4212b3a84c5e63943dc9	Tonabologna	Kamala Harris called Jussie Smollets hate crime hoax a modern day lynching. She will completely obliterate race relations, our culture, and our history.	0
50ff00047a0947ecafa4391de0a77b81	SPW888	No life is more, or less, important than any other life. We share DNA with seaweed, crocodiles, and bananas FFS. But the Human Race is unique, and we are 1 race. But some cultures are worse than others...	0
fe16f840f8c043c78bb96a68456de998	TerryChapman	Poll: 70% of Republicans Say 2020 Election Was Neither Free, Nor Fair	0
be536745d62b4978a64e7f179ace3bca	Vlbruce11	Back in SoCal, back to democrat socialist state, and back to lines. Up side at least its not freezing here. This is the highest order of bull shit!!!!!	0
499bc62210ad4d29b45e582405e18b66	Pjtinting	"REPORT: University system makes ethnic studies or social justice a required class

DEFUND UNIVERSITYS"	0
26a9806cb7d44171bc42b8b780ba32e2	RonSwansonJr	As Christians, patriots and citizens, what is our duty when when tyranny rears its head? Are we to meekly sit huddled in secret praying, or are we charged to stand up and be counted? I would love some feed back on this one. I'veheard numerous pastors saying and posting, share the gospel, and pray.... ok but what next? Were our founders in open rebellion to God and acting in sin when they stood to be counted? Let's get real for a minute and dig deep start calling sin out, stop coddling it and break the cycle of weak Christianity. I'll end with this, citizens should never fear their government, government should fear its citizens.	0
b13d6ed13c00450a8e33ac2e1202182e	Thewholetruthhurts	Biden is going to pick Hillary as VP and tell everyone she has an ancestor who was a black slave.	0
2d6f620ac1d44cf3b2e1ff8651c8596f	Qanon1753	"ASSANGE WARNED THE FEDS, TRIED TO DELAY THE EMAIL DUMP, IGNORED BY CLINTON STATE DEPT & OBAMA GOVT. (CLINTON WAS TOO BUSY DELETING HER FILES & RUNNING 'BLEACH BUT ON SERVER DRIVES TO MAKE DATA UN-RECOVERABLE.)
WIKILEAKS EITHER RELEASED THE REDACTED FILES OR OR OTHERS WOULD RELEASE ENTIRE FILES IF THE FED COULDN'T FIND AND DELETE EVERY COPY."	0
7cab3a1d02d441ca9f2bfa8e7f3046dd	RightNJ	Most annoying cameraman on the planet records violent Trump hating leftist assaulting Trump supporters on the streets of Los Angeles.	0
9cbfd825a56a48febb6851689eebc075	Wi11_c	Iran and China Turbo-Charge the New Silk Roads | SGT Report	0
42b690371fc640e09646d06e50601b5f	Jspruill41	Joe Biden. And. His. Family. Are. Selling. Out. The. United. States. Of. America. For. !!!!!!!! $$$$$$$$$$$$$$$$$$$$$$$$ Billions. Billions. Red. Commie. China. !!!!!! Mother Russia. And. DNC. Are All. In. Bed. Together. !!!!!!!!! Vote. Trump. 2020. 	0
0e2b2413a01d48f3988bdc55e0eb4a2f	SimonPearson961	THE Jeremy Vine telling everyone what an utter dick head he truly is. Taken in by a spoof thread about idiotic Brexiteers.	1
62a284e95eab4f1191bd58a027c2a3e1	ALX	TRUMP: Today we saw Joe Biden continue to politicize a pandemic and to show his appalling lack of respect for the American people. At every turn, Biden has been wrong about the virus, ignoring the scientific evidence and putting Left-Wing politics before facts and evidence.	0
9c2f3c68da31482a8f0d7c0c1e59b097	Bobbert33	Perfect Dark Retrospective Review #RareWare #Nintendo64 #XBOX #VIDEOGAMES	0
f38bc1e987ac4d4ea05a589e920f043a	Slikwipman	People whod had experience of her made public Dido Harding would be a failure but I would bet she has a shit load more money in her bank now	0
c901f58028f14ffa948f43fae8c18d89	TheRightTeam	"Patriots,
We have thousands of small business owners now intentionally shoved out of business. And plenty additional who are closed due to unnecessary roughness with riots.

These people are the ENTREPRENEURIAL ENGINE of our country. Have no fear. They are down but not our.
THEY WILL BE BACK and ready to OUT THINK the socialist crowd trying to destroy them. 

Case in point: ATILIS GYM.
"	0
61cd3cd3d3e3415285f8dd8acc4b795a	Pollockron20	Obama was and still is the biggest racist bastard to ever enter the white house. I hated police. Stirred up racial tensions and caused racial divide	1
5ff557809da949a3abf0334f2d060154	Tlhopkins7	Biggest frauds in American history are the Obamas. Barack is a gay man born in Kenya & Big Mike (Michelle) is an intact transgendered male. Both worked against America! They should be brought before a Military Tribunal & sent packing into the Abyss!	1
027884a364ef49ebacbafcef7cb991e6	SlopTits	This looks pretty gay	0
