	tweet_id	user_id	text	label
1150	799418413596766208	3430154079	"В общем что я хотел сказать хватит всячески оскорблять джерарда все он слишком хороший и кульный прекратите
((((вибрации добра))))"	0
22	799456661316341760	3125373419	@LJAstoria (((Hugs)))	0
176	799464379066388481	2649297649	--------------&gt; #merry Christmas from ((((((((( @illuminati_00 ))))))))) https://t.co/xS9Yr6buTI	0
1926	799581530993500160	130791967	honestly, this type of thing make every-day-de-castro all worth it (((5% grateful)))	0
454	799593272721096704	2676263172	I JUST BROKE OUR PC'S SPEAKERS FUCK I CANT REPLAY COMING OVER ALL OVER AGAIN	0
2	799617292774608896	1021512150	@ebbycoleclinton but...if we don't care/listen to their music...is it really that much of a shock??	0
1115	799646925222014976	94472022	It doesn't get any more bullshit than performing in front of a giant sign that says FEMINIST instead of.... actually being one	0
1705	799768212271460352	243784731	Follow me on IG (((@Kaotik334))) I follow bakk... Oh yea! Da mixtape on da way👌	0
283	799830539385475072	3062896494	"*menyaksikan diri sendiri digibah*

((((((subhanallah)))"	0
363	799844121116454912	21065949	@NeuroCandies ((((HUGS))))	0
1640	799848621042593792	1072936848	REINHARD SHALL COMPLETE THE SYSTEM. HIS OPERATION RAGNAROK IS THE CATALYST OF THE PERFECT UNIFICATION OF THE SYSTEM	0
178	799885741589348352	2501594454	---------&gt; @Global_Team_00 &lt;------------------------	0
830	799890592553730048	453789669	@karenbevan58 (((hug)))	0
449	799896443901382656	2647531357	@oinc2islam @ShuramasS no, I was at a light when I checked my notis.	0
548	799904414798475264	3062896494	@chanliepakr lagi debat kusir di wtl. pusing dah	0
1582	799913134358040576	97965267	((( 6 ))) https://t.co/UjEm6vEj95	0
1132	799915711472799744	159152889	@Kata_basis why the fuck are gays keep jumping on this bandwagon? When has Trump ever even mentioned gays? @HarridgePike @DailyMail	1
1222	799928720475701248	731212785330311169	"RT @JerkinTabil: (((On Air))) #AdomAfroMix w/ @papabillsGh
#NP▶️Onyinye - @PsquareFansPage 
💻 @adisababa11 @krxtytettehgh
#Fitness4Peace"	0
1221	799929436837552128	731212785330311169	"RT @isaacowu: (((On Air))) #AdomAfroMix w/ @papabillsGh
#NP▶️Akwaba - @angeliquekidjo
💻 @adisababa11 @krxtytettehgh
#Fitness4Peace"	0
915	799930396691533824	710048864284319744	"RT @Adom1063fm: (((On Air))) #AdomAfroMix w/ @papabillsGh
#NP▶️Bra - Pat Thomas ft. @sarkodie
💻 @adisababa11 @krxtytettehgh
#Fitness4Peace"	0
1334	799936195371429888	22620451	"RT @akorfaluv: (((On Air))) #AdomAfroMix w/ @papabillsGh
#NP▶️Na Gode - @yemialadee ft. @Selebobo
💻 @adisababa11 @krxtytettehgh
#Fitness4Pe…"	0
1185	799963732700844032	3191320373	@AlfieHeydrich @kilimandege lol yes to *	0
179	800028163363377152	1287783073	@Music____00 I,m  Tracy ,,,  #Chief of Pussy  Police	1
2466	800079579192795136	19220953	@SpoonsAndPOTS That makes sense! Thank you. That sounds horribly exhausting. (((Hugs)))	0
1609	800099488304168960	88994026	"There Is A H U G E Reason Why Our Eyes Have Been Placed In Front Of Our Face!!

((( https://t.co/yQfluYlZPg ))) https://t.co/2xXzPg3TI9"	0
278	800284193737437184	211030840	Akala ko basura, ako lang pala	0
284	800302853201895424	3062896494	((((yucin))))))) https://t.co/OzaTEG8CNP	0
98	800332243273011200	328311534	((((( TYSON MUDA )))))	0
2131	800343005961932800	62027927	(((Dijawab pake org))) @ajiaznan https://t.co/NG66qycOGj	0
913	800385761950318592	583548279	BTW AKU TUH KAGET DISPIC WASAP IBU TUH GAMBAR DEDEK BAYI	0
748	800420999753830400	41800301	@JLDouglas1 @MehekNaresh everytime she heals your pokemon she tells you how she hates when pokemon fight. That's where I got pacifist.	0
1074	800476265564213248	27464351	"It's almost that time! Frienemies is back for another round of applause! ((((Encore Show of the Year))) 

AWARD... https://t.co/qpTYVacFPA"	0
314	800476815399784448	2647531357	RT @MoWetdirt: YW @SaharahShae Please, please be careful Shae. Don't want you harvesting venison that way,lol (((HUGS)))  @theKid_1983 @pir…	0
2261	800513764466495488	3560774897	@zikamagic How do these (((people))) think the country is fed?	1
564	800527219953012736	3125373419	@USApatriot4all @shannoncoulter @ioall2him @Nordstrom @amazon I'm not going to argue with someone who hates my people. Block!	0
973	800532739229437952	712721688379596801	I'm actually a terrible person lol	0
347	800641827179208704	2328984708	@hoseokjumg @whxliens @__iprkchim asek	0
953	800654570384785408	64746501	GUE DITATAP YOUNGKWANG AJA KAYAKNYA BISA SAWAN	0
1297	800767878156779520	760600202	@KlavsAugulis @BasedLoller_ @AlimonyMindset you mean the leaf village logo didn't give it away?	0
1085	800781728499568640	851075978	mamy 2016 a ja nadal pale sie na jiyonga. bez pozdrowień	0
947	800801363152117760	2894056415	"@amandacarpenter ""A close friend of mine has a preteen daughter. The young girl was crushed when Hillary lost. I felt (((badly))) for her."""	0
2548	800804396556763136	709539721	@edwardsj1978 usually..... Not today though x	0
99	800929769843892224	328311534	((((( BEDA ORMAS )))))	0
1901	801029335427809280	52926630	¡Buen día gente buena! (((Good Vibes)))	0
724	801044554510045184	39947096	Facebook just locked my account bc of phishing like heck i dont even use your fucking site	0
833	801053483398991872	4886431839	@motaharmonizer @BethanyMota CONGRATSJSHSJS I'M SO HAPPY FOR  YOUJSHSS	0
545	801053752576905216	598364033	@DaraDeBrun THANK YOU!!!!!!  I am happily stuck in anger phsse. Not going to bargaining or (((acceptance)))).  Not now, not EVER.	0
1180	801067151960326144	723519437572308992	@faith_moser (((HUGS))) I lost my father this past Feb. :(	0
900	801070827953340416	573875526	@Mosensei @_Anathi 😏	0
889	801102990488662016	346244155	(((BOOM)))) @CNN https://t.co/RdhQiGWTkf	1
563	801114942573346816	3124111163	@absoluteradio @thebeatles so glad Guitar is winning- used to play this with my Dad- George was the Best Beatle	0
1083	801249852524990464	1021512150	@SonnyBlowdro Gotchu Bro &lt;3 (((+)))	0
501	801257246164291584	2878603219	What should I do for Thanksgiving, AniTwitter~?	0
147	801359193903136768	2649297649	"Kate ,  Blondes - R - Us @Blonds_R_US

.......(((((((( . @illuminati_00 . )))))))))

--------------------&gt; France
https://t.co/7d7Ch43flQ"	0
586	801462826581848064	1108344044	"(((Single ladies)))
#Mdu1NiteOnly25Nov 
@BlueRoomHat 
@mdumasilela https://t.co/omwGMJmEme"	0
1875	801475762285137920	3406106716	RT @attentionmustbe: To be fair, and to clarify, the Nazis were fighting a marxist takeover of Germany. (((Hollywood))) demonized Germany f…	1
2791	801500716410011648	4026593422	@TheNerdyNegro Black people are ~12% of the population, Whites ~70%. Blacks disproportionately kill cops.	0
743	801535480919719936	256952349	@peakcommunism Seems to be legit. But imagine if the (((globalists))) overturned the election now.	1
1043	801537829004255232	751462410	so now i'm making my own self sad	0
1733	801558909756444672	43645343	(((yes my RL name is chloe too fun fact)))	0
375	801658012200943616	2414252984	@lucym123475 if only xiening didnt cheat with mimi	0
1253	801700702632280064	64746501	(((ada event-nya))) https://t.co/VzgEeAYoLW	0
106	801825154305171456	26944835	Big ((((hugs)))) to everyone who has a difficult time during the holiday whether you are alone or having to navigate family https://t.co/4zvs0OGDli	0
1002	801854900795801600	53799588	"@RealityTVBliss Dip that biscuit in the broth!!! lol 
From me to you...Happy Thanksgiving (((🦃)))"	0
955	801908150676885504	4121123832	(((ONAIR))) #MQPAGI Live dari @mqfmbandung dan di relay oleh radio radio swasta nasional indonesia termasuk @TriramaLamTim	0
2790	801949158940770304	3851309413	@AnimeDatingUSA ok	0
1656	801960087552135168	1139831502	Whatever you believe with feeling becomes your reality  Brian Tracy #Motivational	0
190	801984550465400832	2851818728	I knew the Alt-Right had been infiltrated by (((them)))	1
1771	802042874481082368	1580455592	@tinytushy wendy at joy pa rin ngayon for trick and true filming besh haha feeling ko malabo na babalik pa si irene	0
2498	802145342959603712	3108604524	@yonami_eye (((o(*ﾟ▽ﾟ*)o)))	0
822	802150283484811264	4866932507	@MissSilver_ DIOS QUE PRECIOSIDAD AJSBSJSBSJDHDJNSDBJD GRAXIAS BAE	0
430	802171502951010304	256952349	@barfyman Harry Potter nerd! loves luna and harry. hates (((Gringotts)))	1
1657	802186586528083968	1139831502	If you want to be respected, you must respect yourself.  Proverb	0
185	802216143868010496	1556406752	#OKCGigs )))Get(((( Our New App &amp; Earn $100! Text Us To Get The Link &amp; Get Paid (::::Text me today to find out more. ;:::) …	0
1262	802272826522828800	2840011906	My son at his (((shampoo super-pacs))) telling him ovens only. Also what is reactionary  t. man who are?	1
1203	802314217604849664	131503062	(((Kelon Berkualitas))) brarti ada Kelon KW!! 😄 https://t.co/zbnXAqoI67	0
2179	802346656935002112	2295131479	"@bigotedgoku @realHusbando ""with the right mindset you can accomplish anything. Make your dream a reality"" - Mike ((((cernovich))))"	1
331	802348134953168896	22892403	@Bren_nerB yeah lol thought it was just yearly but turns out it's more often	0
766	802400246630223872	439321005	Ayee i want a productive saturday but look at me. Im laying on my bed cause the weather is ✔💯 to take a nap	0
448	802467979090870272	159152889	RT @caterhamcr3: @elspeth54 amazing in top gov positions. (((Leon))) Brittan 'attended paedophile parties in notorious brothel' https://t.c…	1
1034	802483255148564480	290997271	"hmmmmm how to bring up to parents the possibility of pursuing a double-major in DS.....

((( not sure yet!!! but it's a possibility... )))"	0
408	802534527331602432	920083518	"(i3+4GB+1TB) ((((R$1349 ))))
Notebook Dell Inspiron I14-5458-d08p Com Intel® Core™ I3-5005u, 4gb, 1tb
https://t.co/1p2idtKnrq https://t.co/SQkOtEpI3i"	0
1608	802617928793411584	88994026	"In Other Words, There Is NO Struggle, 
There Is Only.......

((( THE PROCESS )))

https://t.co/yQfluYlZPg https://t.co/pd0fVGWLBm"	0
19	802646659398127616	732203043412946944	(((Crowder))) The Coward https://t.co/yXx7x8br6j	1
2596	802669352315039744	1136972287	@LanaLokteff @fascistlemming @perfektmann He knows if you've been (((bad))) or )))good((( so be good for goodness sake. https://t.co/3PDWb9qhhC	1
71	802716790035988480	1289508642	but i'm still too emo over blur to even begin to talk about radiohead atm	0
1112	802790271058644992	942215222	@C_Tevy I work at a 24hr tim hortons  right now! It's not great but it pays the bills ; v ;	0
1599	802799532069138432	193325357	(((@WDFx2EU16)))	1
381	802801785748406272	22747266	💜((((HUGS)))) https://t.co/SaeOnnWQjN	0
445	802820008619315200	1580455592	"Never thought the day when I'd thank RV's stylist would come but thanks, man

((( is actually worried for their stage outfits ))) https://t.co/eR7WKu16eq"	0
709	802863511537729536	242039893	(((You'll never be Zooey Deschanel and Joseph Gordon-Levitt tho)))	0
83	802920128291762176	1346008740	@Pharisee801 In the past there were those who hated us but still feared Hashem. Like Eglon for example.	0
1588	802949612877348864	1346008740	@jerusalmit (((done)))	0
623	802974672593756160	3304102895	@cosmickyu i'll try. .	0
2786	802979457099149312	366259953	@Nekrusbab 'The Girl Who Wanted to be a Boy' sounds like a kids novel until you see her face and it suddenly gets put in the horror section.	0
666	802997851232026624	352266359	@evethompsxn xxx mad love xxx	0
10	803015796293308416	732203043412946944	Weev Nails Down the (((Alt-Right))) Question https://t.co/M7o4Fnvkck	1
952	803042043886858240	64746501	@finalien nggg. itu sebenernya perjalanan berapa lama sih min seharunsya?	0
2643	803051308253114368	801239726	I'm finally watching yoi at a fam dinner and I jve everything I need to cosplay Yurio in my closet..	0
903	803091227021185024	760600202	RT @RoninMemes: Andrew Breitbart was murdered by (((Globalists))). #PizzaGate https://t.co/Q1uyrnOpw1	1
235	803099985998909440	185390750	@SeanSteffen almost certainly	0
1598	803173697020424192	193325357	"@forevermatlock @IG_1488 @TheDonaldSports @Shekelator187 @liquidmallory

(((#RebelScum))) https://t.co/dfVnwDaLwL"	1
2497	803205879050825728	3108604524	@melka_aquan (((o(*ﾟ▽ﾟ*)o)))	0
1113	803252327687798784	942215222	Nobody picks up skills overnight. Some may naturally have a knack for it, but skills take time and practice.	0
244	803306410813587456	1901000280	@TetZoo rip	0
2092	803319358638329856	2894056415	@NateSilver538 Why don't you audit your credibility? It will be a short recount.	0
358	803328932678340608	236462168	@GamingGetsWeird stay at the drawing board	0
316	803337357281759232	225298549	you may wanna take shelter. you know how wicked i am in my angelic form. this will get ugly.	0
1903	803346765634211840	223482081	I aint working till I'm fucking 70 you greedy, savage, brutal, hypocritical, heartless, self enriching, noncy bunch of cunts !! OVER !!!	0
288	803394497606545408	216894455	"@ThePowerfulDean ""A 'please' would go a long way."""	0
1026	803398794826039296	166993983	Positive energy and thoughts.   (((Good Vibes))) ✨	0
2185	803400047614459904	3232944321	@JeremyAEllis @jbrown436 @imfabulous13 #rekt	0
997	803405354318991360	96750241	@opacangkaman ((( JOBIN ))) kok jebol pie	0
1194	803442129016094720	2865603940	Saul Alinsky’s Rules for Radicals: (((Saul Alinsky))) Rules for Radicals: A Practical… https://t.co/cuguLrd19c	1
2764	803456028419493888	3344733874	that time anthony burch said dudes checking him out confirmed how gay guys were also creepy.	0
85	803557388766867456	1346008740	Happy cyber Tuesday.	0
79	803580198692134912	3041151908	@ChaN_630 ((( ....KOK GRANDMA TAU TANGAN AKU KEPENTOK PINTU KEMARIN?? WAH SYANG CERITA YA???  )))	0
603	803588294822854656	96750241	((( mbledhos ))) https://t.co/VJrKzjOmdz	0
2339	803627827123798016	4263764172	@9_volt88 holy shit you could fit like 12 oranges in that mouth	0
1424	803646950486773760	1252613826	@FizzVsTheWorld (((bless u and send more haha)))	0
2375	803673988618559488	4699898419	Tsurai to omou dake	0
888	803681447743668224	2869072888	"@taobiennn bc i'm too pretty for the camera /////////

((((desperately trying to hide the fact that im ugly !  !! ! )))))"	0
919	803687420696870912	3411032483	(((Goldman Sachs))) with a warning. https://t.co/aUIuruOiQ7	1
1073	803693022936494080	17569903	@waynebrady ((((Wayne)))). Thank you fir being real about your mental health issues!  I ❤️U &amp; am praying for you https://t.co/wK04jonvnY	0
23	803693049637466112	1070822827	З усіх речей можна створити музику, а влучні слова підберуться самі собою, і тихим шепотом долинуть до пункту призначення.	0
1212	803700844843700224	366259953	@Rotondo3X @ScottFordTVGuy @apurposefulwife He has an authentic cuck smile. Like pedos have.	1
1137	803737316229607424	193325357	You love #FakeNews don't you Mike Cernovich (@Cernovich)? It gives you an excuse to focus yourself on instead of pointing to the inner core.	0
2279	803832142904066048	1489188416	im going to rob nazereth of all of his razors (((its a social experiment)))	0
187	803843437132939265	1551978961	dont sit on the dick if youre afraid of heights	0
179	803850079069241344	2343014449	"Chief of Pussy Police @Pussy_Police_00

.......((((((((( @illuminati_00 )))))))))

---------------- Pussy Police

https://t.co/Xd8RlXxq60"	0
1318	803855670722383872	583548279	"((SMP)) ((SMAku mah apa))))) ((((dibuang))))))
https://t.co/fnEGreoOqd"	0
2183	803860328702427136	91820385	@shushitssusan - OK m'lovely. Understand now. (((Hugs))) 😊x	0
959	803874484612714496	69628745	@BDeekay8 kfb	0
188	803888733011341312	1551978961	(((( war flashbacks to cody's anal beads)))))	0
515	803950850515333120	481288295	"(((((((((((((UpLoading))))))))) 
Stay Alive Music Video (Promo) by Odd Season - Directed &amp; Edited by Spice_RSA , Paper Chase Film Production"	0
1536	803952215933251584	2455691343	@lolisbroccolis (((🙆)))	0
958	803972207814774784	69628745	@senatorbash kfb	0
1054	803974101413036032	780702042	#GospelGh | I am the ransomed of the Lord -Isa. 35:10 #Prayer #CeRshow	0
190	804077437160026112	1551978961	if i lay here... if i just lay here... will you talk about american horror story with me	0
191	804190723587252224	1551978961	gotta bot fast	0
933	804201677620322304	4699898419	(((it's liiiiit)))	0
1425	804231130073460736	1252613826	@shitpostney (((omg I'm so sorry)))	0
1190	804233436252803072	3344733874	@lneptChemist is real shit controversial now	0
1606	804241932243210240	225298549	RT @gadgetgreen: this one is seriously good (((audio))) https://t.co/1Ad6Jfme1B ~swimming in glue with scissors~ http://t.co/i8llF3xZXk	0
1521	804267916346544128	72448520	"(((POSKO HANG TUAH)))

Bentar lagi, mau beli arak dulu buat mabuk-mabukan ceria. https://t.co/iT4QlyGXhf"	0
146	804311887592591360	153105742	&lt;~ menjalani fase hidup tentang asistensi-ujian-tugas besar-revisi on repeat	0
821	804355648674664448	2980278710	"RT @NetFlexnNOCHILL: ""You just put parentheses around their names?""

""Ya""

""Like (((this)))?""

""Ya""

""N' that scares 'em?""

""Shitless"" http…"	1
1234	804368258291810304	4838523956	"#IMakeThingsBetterBy not watching CNN and their endless #FakeNews brought by Clinton ""Journolists""."	0
1181	804369776986521600	3054264567	@sadgirlprincess hahaha	0
497	804370579360989184	2869072888	@Shiadani11 THAT'S THE REASON I'M COUNTING THE DAYS TO CHRISTMAS LOL	0
949	804374838236315648	16606038	"Retweeted (((Frank R))) (@FReaderman):

@Angelwins8_ @kimmie99 @Het32000 TICK TOCK TICK TOCK TICK TOCK 

CLOCKS... https://t.co/Xj19CsTs8t"	0
1019	804387600412745728	731348333772439552	@Lele_SyC  No están en departamento de Amanda se parece más al de ella que al de shannon? :v	0
63	804475267372630016	1972932108	This is so cool	0
239	804481696296902656	187508652	@kipzizz of course it is, because I am the best green maniac in the world.	0
1113	804490483686932480	18754091	@nicoleeyoooo ((((hugs))))	0
287	804493278821449728	2151071596	Finally landed	0
2459	804521023148212224	553345900	"@Shiroiyan //咬你。 用你血来弄 ""blob/ ψ(｀∇´)ψ"	0
765	804560017105907712	439321005	Mmmm nak servis pula 😔	0
985	804566445820612608	4026593422	@julescator (((CIVILIANS)))	1
555	804569781026353152	3078962542	Thank you for everything you've done for us❤ Thank you for every song you wrote❤ Thank you for being here❤ Thank you @5SOS ❤ #5YearsOf5sos ❤	0
817	804622752422371328	480321765	exo is first as expected then bts then got7 khsdkjfg the leaderboard is so predictable (((not that they don't deserve it)))	0
106	804674669160763392	1399471118	WERK IT KANG MINA WERK IT	0
1873	804675749064024064	207513551	@minervax Ah ok, thank you I was a bit confused.	0
1973	804679516824027136	242039893	@prayingfodick keep waiting	0
1040	804681168943616000	2809141041	------------------------((((((((( . @illuminati_00 . ))))))))))-------------------- https://t.co/rsCbWsUd8Z	0
194	804689826729426945	231355707	*log on * ((( A ExPeRiEnCe WoRtH BraGGinG AbOuT ))) ** - https://t.co/TAFfRVb1St	0
823	804695805437349888	4866932507	i just listened to valkyrie's previews and... god FUCKITN GOD	0
654	804743892000182272	3430154079	А что если	0
819	804772221952659456	216894455	@TheOnion @NotSeriousSlav The Onion forgetting it's a (((satire))) site and going primo butthurt around monthly will never stop being fun	0
905	804776190120697856	577179476	W ogóle mama w tym roku była bardzo dobra :')	0
352	804782316358922240	2345788662	"@2016Republic The term ""crack addict"" comes to mind."	0
319	804788917283287040	1562732749	DT (((Ana Gomes, MEP))): RT Robert Hårdh: Civil Rights Defenders – Belarus Executes Three People in ... https://t.co/i0Jcvv4dQB	0
460	804920724297236480	271576900	@cher YOU BLOCKED THE WRONG PERSON. A FAN OF YOURS OF 40 YRS .PLEASE UNBLOCK LISA. SHES PART OF THE CREW. @primo2009  💔💔🙏🙏🙏🙏	0
222	804926857258803200	2853741102	@TheRealPolina @intlspectator - Agreed !  (((( Gringo )))) #WeThoughtTheyWereWhite	1
1296	804934895608938496	760600202	@_Bennehh @ShortFatOtaku @Bjschw309 @AP gender roles are not harmful they are what ensure survival of the tribe	0
235	804983707618701312	2148511336	"We're (((LIVE)))... Tune in and let's have your comments.

#CeRshow https://t.co/e9onupLGXP"	0
655	805016808185102336	3430154079	Пойду в магаз замерзну и сдохну это мое хобби	0
79	805056805353046016	131503062	@mmar_io @dienak_in yah di kandang aja dibabat Koh. Jangan penasaran2 amat lah. Nanti kecewa. 😄😂	0
537	805068801310134272	69899623	@germanpsycho @schlenzalot (((&lt;3)))	0
35	805076496981356544	2841912582	خصوصاً ان ويز خليفه مو اي شيء تسحبين عليه (((ايقونة هيبهوب))) وش كان ضرها لو طلعت وغنّت؟المفروض انها مشّت الموضوع وتكون متعودة على هيك اشياء	0
36	805082303022112768	2841912582	(((ديفرنت ستيج ذان ماي)))!!!!!. https://t.co/4t31YyBlVR	0
78	805082569599369216	131503062	Secantik2nya ikan cupang, doyannya makan encu dari got. Dikasih steak, ga mau. Jd emg ada makhluk2 cantik yg seleranya...ya gitu deh. Encu.😞	0
499	805112278483865600	2875882289	I'm gonna play OW while listening to the stream	0
1465	805314958321942528	418984743	@ZJBruceLee1 #NP #INFERNORIDDIM his own prod @KickDemRecordz on @zip103fm (((((LOUD)))))	0
306	805341439576174592	1334328830	"@CasvalRem_ @BallOmbre mais Paul il est très second degré
(((putain y'a Josh Pan dans la description de ta vidéo faudra que je mate)))"	0
1169	805389877059665920	600781884	RT @MurdochAnimates: Well...the new episode got taken down for (((hate speech)))	0
1053	805396737372327936	76730642	@rickkinley we'll see...	0
1493	805418397018320896	822028501	"Retweeted (((OhNoSheTwitnt))) (@OhNoSheTwitnt):

[young brown guy hates whites] 
""The new face of terrorism.""... https://t.co/GYNT7B0302"	0
195	805471529475575808	1287783073	@00_Millionaires Imma  Fuk  All  U  Bitches	1
1155	805513726111649792	2875882289	@theBladeee (((Cruise Chaser)))	0
2048	805542136020160512	271576900	@realDonaldTrump WILL YOU KEEP TWEETING AFTER BEING OFFICIAL ?	0
466	805570597556260864	712732447599947778	((( Anyone who says #PizzaGate is Fake, is probable involved in some sort of Pedophilia, interesting behavior @KPHodgkiss))) @Jim1981T	1
902	805586407209238528	760600202	@_queazy_ @caterhamcr3 @Cory_MD888 @ASongOfIceFire @PrisonPlanet @CBC I think he's a (((fellow white person)))	1
1041	805633247820521472	2986178199	"RT @MontyDraxel: (((#Hollywood))) is a degenerate cesspool that needs draining as much as Washington DC.

https://t.co/RQL08yEJEw"	1
718	805683584463933440	704641191594369024	RT @realEmilyYoucis: Even in highschool I knew just what to do with (((commies))) https://t.co/e2Bu1bv82E	1
160	805698056599564288	2831586907	@frayserclick these (((parentheses))) are hugging your words	0
1694	805718465642426368	1346008740	@SharonPecharsky There are actually different opinions to how many muscles are used to smile but this is one of them. You can google them.	0
2654	805723282330832896	82971065	@PBXg33k i did but at some point one has to accept the fact that things won't go anywhere due to puny brainage and resign to fate	0
17	805736364629053440	106347096	because everyone I know seems to hate anime I think I’m gonna watch Kimi No Na Wa alone at the cinema (if it’ll be actually screened here)	0
262	805745496484548608	199926387	@rikurolls the eternal mystery!!!	0
1251	805762287109804032	600781884	@VeyGraphics Hey you remember the audit the vote? I remember! Remember they claiming it was hacked with no proof? I remember!	0
1226	805787627463069696	727986600618168321	RT @tiramisumarble: (((( ;°Д°))))♡ https://t.co/tDpocC5VTO	0
1980	805809702781284352	2432054127	@NepentheZ also don't think the problem is having gold 2 weekly=elite monthly, problem is elite 3 rewards being the same as elite 1 and 2	0
151	805827448810176512	15489552	@acid_for_blood i was thinking chicken this time round bc i dont wanna cook beaf again...	0
247	805843793778003968	712732447599947778	No thank you... I worship GOD... (((((And I'm sure you lean toward downward spiral...  @BrindaStar))))) @LucyAppa @GigiLacie https://t.co/jDXrlTCs83	1
1275	805857079143628800	726798707597910016	@johnramos91 @MileyCyrus Can you imagine how many diseases are floating through her body?	0
2028	805874534976983040	1474603927	@dayslighters (((eddie redmayne)))	0
1182	805882063719198720	726798707597910016	@thetruthstrikes (((You))) are not white!!	1
289	805944105452728320	216894455	@dbz_swapper like a rational adult that i would assume is fully aware they post vagina on the tl?	0
562	805960468502347776	27338874	"...))❤(( 
  (((ړ יי)))
  (("") '(""))....Boa noite.... .Good night"	0
1726	805964630740844544	4751087253	@MarkDice Next up on (((their agenda))) is #Bestialiaphobia . Give it 10 years. #Shitlibs and #SJWs have no #RockBottom.	1
2507	805970026452963328	600991898	@Ghyxion Thank you Marcy, I thought I was on the verge of a heart attack, awful feeling xxx	0
2353	806016447197519872	4838523956	@toddshy I got two hats, and endless entertainment from the (((media))) crying. Special times.	1
2635	806046452845682688	754545751	@yoonleaderp @0026yoyo @singingkino (((BALIKAN)))	0
784	806065928169517056	465880036	j'aime vraiment trop kendji girac	0
1551	806098007720685569	731212785330311169	Half of the American people have never read a newspaper. Half never voted for President. One hopes it is the same half. #AdomWorknHappiness	0
2027	806108221975003136	1474603927	@edsnyqma @BlSEXUALDIZZEE (((((ravenclaw)))))))	0
1193	806155300277460992	2865603940	@TheeCurrentYear (((Who))) is behind this video?	1
1048	806164787843383296	754545751	tp intronya 감이 오지 kayak tipikal lagunya Gigi	0
349	806216707073249280	2795020419	@brahakyeon 👌🏾👌🏾🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥I AM O N IT (th scnd finals r over but u get me omg)(((his Thighs..)))))	0
2055	806233706746679296	132321543	$treet Trader Lion''s Den: ((((( $SHOM ))))) Lookin greeeeeeeeeeennn!.10 coming! COCA COLA https://t.co/NSCEmA33wU	0
318	806265459427471360	1562732749	DT (((Ana Gomes, MEP))): RT DavidKenner: .IISS News received $30 million+ from Bahraini royals, ... https://t.co/fGIiYogjOh	0
2149	806275582266843136	311929529	I've pulled a muscle in my arm and it is really painful	0
335	806300211014410240	22933644	@Naturallyfoxy Lol	0
374	806320596111921152	2414252984	"""The clarification (from Sari Roti) triggered a huge negative reaction from (muslim) netizens"" everything triggers muslim netizens nowadays"	0
152	806329012800909312	15489552	@GhostMillk these are so cute!!!!!! makes me want to get more badge ;A;	0
1195	806335679701651456	3406106716	"@DPRK_News Your shit hasn't been ""funny"" for a while, brah. You're beyond pathetic."	0
941	806351976858521600	16798480	@marchimark  2U I always send  ((((Hugs)))) &amp; 💚🌹💚🌹💚🌹	0
744	806374878853136384	231355707	*log on * ((( A ExPeRiEnCe WoRtH BraGGinG AbOuT ))) ** - https://t.co/TAFfRVsDh3	0
1497	806380062266261504	2411790661	". Rossy Low @RossyLow_00
.
((((((((( . @illuminati_00 . )))))))))
.
---------------- Dallas

https://t.co/32RjMoJFUq"	0
1420	806385897377845248	4866932507	"RT @kmasa1108: それと、

フォロワーさんが8000人を突破しました＼(^^)／

みんなありがとうね(*´꒳`*)♫

こりゃ、目指せ年内10000だなッ(((o(*ﾟ▽ﾟ*)o)))！！！笑"	0
2695	806502542888706048	96750241	Abis makan mencit keknya	0
396	806559216303558656	4263764172	"*eat's a (((cheese pizza)))* 👦🍕👀💦💦🍆
#pizzagate"	0
1133	806572410925367296	159152889	Shall I break my boycott of #c4news just to see their tears over #Alleppo? Naar fuck that, worst news channel in the UK.	0
1562	806593274349617152	1136972287	"RT @DrDavidDuke: Richard Spencer (Texas A&amp;M) - We Wuz Kangz - I define you - (((Franz Boas))) - Out of Africa

#MAGA #AltRight https://t.co…"	1
1679	806606541688291328	1252613826	@MorrighanCorbel FUCK	0
1273	806643509910523904	14205300	@JudgeFudge5 @JewishOdysseus @nsroundtable (((Everyone))) @BelEllebel	1
1080	806644587464822784	2501594454	"@Stacy_Mann_00 ............ yes he,s a Legend ,

((((((((( . @illuminati_00 . )))))))))

https://t.co/1QxVotv210"	0
1125	806668426211168256	99453848	Luruhnya hati bukanlah suatu dosa, Maka Jangan Pernah Takut untuk Jatuh Cinta.	0
488	806669942892494848	2831586907	@_icze4r can i even search okc for transblack fat-disabled	0
1135	806710482417713152	466087478	(((HUGS))) You Are Never Alone! #HGSupport https://t.co/8rGVQQMZDs	0
1526	806718009079451648	780702042	We're (((LIVE))) on the radio near you --&gt; its #LightOnLive with Jeshurun Okyere  from now till 6am on #Live919FM https://t.co/KfGxzA3xLP …	0
905	806718010362892288	780702042	We're (((LIVE))) on the radio near you --&gt; its #LightOnLive with Jeshurun Okyere  from now till 6am on #Live919FM... …	0
1761	806755695802490880	15489552	antifa steven universe	0
1138	806762064655962112	193325357	@Holofech @JaredWyand @jaketapper There are.	0
402	806765273957081088	3745793956	"@ChrisBensler @MacleansMag 

((( ? )))"	1
